Project,Date,Block,Treatment,Transect,Plot,Species,Cover class,Cover value
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,7,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,7,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,7,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,7,POPR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,7,TRDU,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,11,DEPI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,11,HECO,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,11,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,11,POPR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,11,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,11,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,21,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,21,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,21,TAOF,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,21,TRDU,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,25,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,25,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,25,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,25,POPR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,25,TAOF,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,29,HECO,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,29,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,29,POPR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,29,TAOF,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,31,CASP,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,31,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,31,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,31,TAOF,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,35,HECO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,35,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,35,POPR,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,35,TAOF,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,39,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,39,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,39,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Biosolids,5,39,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,5,ACMI,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,5,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,5,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,5,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,5,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,5,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,5,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,10,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,10,ANMI,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,10,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,10,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,10,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,10,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,10,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,10,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,12,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,12,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,12,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,12,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,12,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,12,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,13,ACMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,13,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,13,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,13,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,13,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,13,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,13,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,13,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,29,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,29,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,29,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,29,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,29,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,29,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,30,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,30,ARFR,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,30,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,30,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,30,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,30,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,30,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,31,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,31,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,31,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,31,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,31,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,31,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,31,SOIL,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,33,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,33,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,33,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,33,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,33,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,33,POJU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,33,SOIL,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,40,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,40,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,40,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,40,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,40,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,40,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,40,POJU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,40,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,44,ACMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,44,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,44,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,44,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,44,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,44,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,44,POJU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,1,44,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,1,ARFR,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,1,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,1,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,1,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,1,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,1,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,4,ACMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,4,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,4,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,4,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,4,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,4,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,12,ANMI,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,12,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,12,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,12,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,12,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,12,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,20,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,20,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,20,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,20,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,20,HECO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,20,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,20,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,32,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,32,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,32,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,32,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,32,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,32,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,32,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,33,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,33,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,33,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,33,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,33,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,33,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,33,OXSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,33,ZIVE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,36,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,36,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,36,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,36,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,36,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,36,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,36,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,36,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,36,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,42,ACMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,42,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,42,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,42,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,42,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,42,CEAR,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,42,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,42,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,42,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,44,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,44,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,44,FEOC,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,44,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,44,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,44,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,47,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,47,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,47,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,47,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,47,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,2,47,OXSE,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,8,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,8,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,8,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,8,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,8,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,8,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,8,POPR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,8,TRDU,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,16,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,16,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,16,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,16,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,16,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,16,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,17,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,17,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,17,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,17,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,17,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,17,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,17,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,17,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,18,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,18,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,18,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,18,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,18,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,18,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,18,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,18,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,19,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,19,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,19,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,19,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,19,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,19,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,19,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,22,ANMI,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,22,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,22,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,22,HECO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,22,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,22,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,22,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,23,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,23,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,23,ARHO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,23,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,23,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,23,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,23,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,23,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,37,ACMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,37,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,37,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,37,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,37,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,37,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,38,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,38,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,38,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,38,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,38,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,48,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,48,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,48,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,48,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,48,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,48,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,48,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,3,48,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,2,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,2,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,2,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,2,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,2,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,2,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,5,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,5,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,5,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,5,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,5,KOMA,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,5,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,5,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,13,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,13,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,13,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,13,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,13,LITT,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,13,POSE,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,13,SOIL,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,18,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,18,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,18,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,18,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,18,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,18,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,18,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,18,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,21,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,21,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,21,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,21,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,21,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,21,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,21,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,21,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,27,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,27,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,27,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,27,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,27,FEOC,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,27,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,27,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,27,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,28,ANDI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,28,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,28,BRYO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,28,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,28,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,28,LITT,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,28,POJU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,28,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,32,ACMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,32,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,32,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,32,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,32,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,32,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,32,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,40,ASAG,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,40,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,40,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,40,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,40,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,40,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,40,SOIL,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,41,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,41,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,41,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,41,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,41,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,41,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",3,Control,4,41,POSE,2,15
